ID_A,ID_B,Level
364,981,Moderate
364,986,Moderate
364,987,Moderate
364,995,Minor
364,997,Moderate
364,1009,Moderate
1013,364,Moderate
364,1021,Moderate
364,1033,Moderate
364,1039,Moderate
1042,364,Moderate
364,1048,Moderate
364,1050,Moderate
364,1055,Major
1061,364,Moderate
1064,364,Moderate
364,1070,Moderate
1073,364,Moderate
1074,364,Moderate
364,1075,Moderate
364,1079,Moderate
364,1081,Moderate
364,1082,Moderate
364,1084,Major
364,1087,Moderate
364,1094,Moderate
364,1102,Moderate
364,1104,Moderate
364,1112,Moderate
364,1113,Moderate
364,1118,Moderate
364,1119,Moderate
1126,364,Moderate
364,1135,Moderate
1137,364,Moderate
364,1139,Moderate
1141,364,Moderate
364,1143,Moderate
364,1151,Moderate
364,1159,Moderate
364,1346,Moderate
1162,364,Moderate
364,1161,Moderate
364,1167,Moderate
364,1168,Moderate
364,1175,Moderate
364,1176,Moderate
1177,364,Moderate
364,1182,Moderate
364,1185,Minor
364,1191,Moderate
364,1192,Minor
364,1193,Moderate
364,1196,Moderate
1199,364,Moderate
1200,364,Moderate
364,1209,Major
364,1214,Moderate
364,1215,Moderate
1217,364,Moderate
364,1237,Moderate
1247,364,Major
1254,364,Moderate
364,1255,Moderate
364,1259,Major
364,1266,Moderate
364,1269,Moderate
364,1271,Moderate
1276,364,Moderate
1286,364,Moderate
364,1289,Moderate
1300,364,Moderate
1309,364,Moderate
1311,364,Moderate
364,1313,Major
364,1315,Moderate
1316,364,Moderate
1323,364,Moderate
364,1325,Major
1326,364,Moderate
364,1334,Moderate
364,1335,Moderate
1340,364,Minor
364,1348,Moderate
364,1351,Moderate
1357,364,Moderate
364,1358,Moderate
364,1360,Moderate
364,1371,Moderate
364,1381,Moderate
364,1397,Moderate
364,1398,Moderate
364,1417,Moderate
364,1420,Moderate
364,1426,Moderate
364,1431,Moderate
364,1432,Moderate
364,1439,Moderate
364,1440,Moderate
1447,364,Moderate
364,1451,Moderate
1458,364,Moderate
1460,364,Moderate
364,1471,Moderate
1478,364,Moderate
364,1490,Moderate
364,1498,Minor
364,1506,Moderate
364,1512,Minor
364,1513,Moderate
1515,364,Moderate
364,1522,Moderate
1527,364,Moderate
1529,364,Moderate
1530,364,Moderate
1532,364,Moderate
364,1533,Moderate
364,1537,Moderate
528,364,Moderate
1539,364,Moderate
1543,364,Moderate
364,1553,Moderate
364,1554,Moderate
364,1555,Moderate
364,1556,Moderate
1557,364,Moderate
1565,364,Moderate
364,1569,Moderate
364,1572,Moderate
1582,364,Moderate
1589,364,Moderate
364,1590,Moderate
364,1592,Moderate
364,1605,Moderate
364,1606,Moderate
1607,364,Moderate
1613,364,Moderate
364,1626,Moderate
364,1631,Moderate
364,1635,Moderate
364,1637,Moderate
364,1640,Moderate
364,1646,Moderate
364,1653,Moderate
364,1660,Moderate
364,1662,Moderate
364,1665,Moderate
364,1678,Moderate
364,1679,Moderate
364,1681,Minor
364,1683,Moderate
364,1015,Minor
364,1633,Moderate
1704,364,Moderate
364,1705,Major
364,1709,Moderate
1717,364,Moderate
1721,364,Moderate
364,1722,Moderate
1723,364,Moderate
364,1724,Moderate
364,1725,Moderate
364,1726,Moderate
1727,364,Moderate
1729,364,Moderate
364,1731,Moderate
364,1735,Moderate
364,1763,Moderate
364,1769,Moderate
364,1773,Moderate
1776,364,Moderate
1793,364,Moderate
364,1796,Moderate
1809,364,Moderate
364,1817,Moderate
1831,364,Moderate
1836,364,Moderate
1843,364,Moderate
364,1845,Moderate
1857,364,Moderate
1858,364,Minor
364,1861,Moderate
364,1866,Moderate
1867,364,Moderate
364,45,Moderate
364,1876,Moderate
364,1880,Moderate
364,1883,Minor
364,1887,Major
1910,364,Moderate
1921,364,Moderate
1929,364,Moderate
364,1935,Moderate
1946,364,Major
364,1947,Moderate
364,1948,Moderate
364,1951,Moderate
1967,364,Moderate
365,16,Moderate
365,86,Moderate
365,88,Moderate
365,271,Moderate
365,272,Moderate
365,273,Moderate
365,274,Moderate
365,275,Moderate
365,276,Moderate
365,278,Moderate
365,397,Minor
365,474,Moderate
365,519,Moderate
365,543,Minor
365,558,Moderate
365,601,Moderate
365,636,Moderate
662,365,Moderate
365,669,Moderate
365,676,Moderate
825,365,Moderate
365,826,Moderate
365,831,Moderate
365,832,Moderate
365,834,Minor
365,1016,Moderate
365,1018,Moderate
365,1022,Moderate
365,1070,Moderate
365,1082,Moderate
365,1115,Moderate
365,1118,Moderate
365,1149,Minor
365,1180,Minor
365,1217,Moderate
365,1224,Minor
365,1253,Moderate
365,1269,Moderate
1388,365,Moderate
365,1443,Moderate
365,1472,Moderate
365,1506,Moderate
365,1513,Moderate
365,1515,Moderate
365,1535,Minor
365,1581,Moderate
365,1621,Moderate
365,1646,Moderate
365,1647,Minor
365,1660,Moderate
365,1665,Moderate
365,1679,Moderate
365,1783,Minor
365,1826,Moderate
365,1828,Moderate
1881,365,Moderate
1886,365,Minor
366,601,Moderate
366,1197,Moderate
1245,366,Major
366,1253,Moderate
366,1263,Moderate
366,1665,Moderate
369,58,Moderate
458,369,Moderate
1442,369,Moderate
369,1588,Moderate
1702,369,Moderate
1717,369,Moderate
1817,369,Moderate
16,370,Moderate
58,370,Moderate
271,370,Moderate
24,370,Moderate
518,370,Moderate
519,370,Minor
717,370,Moderate
825,370,Moderate
826,370,Moderate
831,370,Moderate
1004,370,Moderate
1112,370,Moderate
1113,370,Moderate
1118,370,Moderate
1119,370,Moderate
1269,370,Moderate
1340,370,Minor
1498,370,Moderate
1513,370,Moderate
1515,370,Moderate
1581,370,Moderate
1665,370,Moderate
1713,370,Moderate
1826,370,Moderate
1828,370,Moderate
393,376,Moderate
1209,376,Moderate
393,375,Moderate
1209,375,Moderate
378,86,Major
378,88,Major
378,1004,Major
378,1334,Major
378,1489,Major
378,1713,Major
378,1725,Major
1886,378,Moderate
378,1916,Major
367,1115,Moderate
367,1118,Moderate
380,379,Moderate
385,379,Major
379,393,Major
416,379,Moderate
379,518,Moderate
581,379,Major
379,629,Moderate
676,379,Moderate
712,379,Moderate
717,379,Moderate
379,832,Moderate
840,379,Moderate
379,1016,Moderate
1018,379,Moderate
1022,379,Major
1055,379,Moderate
1088,379,Moderate
379,1115,Moderate
379,1118,Moderate
1202,379,Minor
1209,379,Moderate
1342,379,Moderate
1382,379,Moderate
1389,379,Major
379,1443,Moderate
1665,379,Moderate
16,380,Moderate
380,58,Minor
380,74,Moderate
380,82,Moderate
380,90,Minor
380,98,Moderate
380,128,Major
380,159,Moderate
380,241,Minor
256,380,Minor
257,380,Minor
380,271,Minor
380,975,Minor
380,303,Moderate
341,380,Moderate
363,380,Minor
380,385,Major
388,380,Major
380,393,Minor
401,380,Moderate
380,410,Moderate
380,411,Moderate
380,413,Moderate
380,414,Moderate
419,380,Moderate
380,425,Moderate
380,431,Moderate
447,380,Minor
458,380,Minor
380,462,Moderate
380,465,Moderate
380,468,Moderate
480,380,Moderate
380,481,Minor
380,484,Major
380,496,Moderate
380,504,Moderate
380,511,Minor
380,531,Moderate
380,534,Moderate
542,380,Moderate
380,545,Minor
548,380,Minor
380,553,Minor
554,380,Minor
557,380,Moderate
575,380,Minor
1913,380,Minor
380,577,Moderate
380,578,Moderate
580,380,Major
380,581,Minor
380,583,Moderate
380,585,Minor
380,593,Moderate
380,594,Moderate
380,602,Moderate
608,380,Moderate
380,611,Moderate
380,612,Moderate
380,625,Moderate
627,380,Moderate
380,629,Major
644,380,Minor
647,380,Moderate
380,648,Moderate
655,380,Major
662,380,Minor
380,664,Moderate
380,665,Moderate
380,667,Moderate
670,380,Moderate
380,672,Moderate
675,380,Moderate
380,677,Moderate
380,680,Minor
380,682,Minor
380,683,Minor
380,684,Minor
380,699,Minor
380,703,Moderate
380,704,Moderate
380,714,Moderate
380,716,Moderate
380,721,Minor
380,725,Minor
380,726,Minor
380,727,Minor
380,731,Moderate
380,737,Moderate
380,740,Moderate
380,741,Moderate
380,757,Minor
380,762,Moderate
380,763,Minor
380,822,Moderate
825,380,Moderate
380,826,Moderate
380,831,Moderate
380,847,Moderate
380,850,Moderate
380,852,Major
380,532,Moderate
890,380,Moderate
380,893,Moderate
380,895,Minor
380,899,Moderate
380,909,Moderate
912,380,Moderate
921,380,Minor
380,973,Moderate
380,974,Moderate
380,980,Moderate
993,380,Moderate
380,994,Moderate
380,995,Moderate
380,996,Moderate
380,997,Moderate
380,1001,Moderate
380,1008,Moderate
380,1009,Minor
380,1013,Moderate
380,1024,Moderate
380,1026,Moderate
380,1027,Moderate
380,1032,Moderate
380,1034,Major
380,1051,Moderate
380,1043,Major
380,1062,Moderate
1064,380,Minor
380,1085,Moderate
380,1086,Major
380,1087,Major
380,1094,Moderate
1098,380,Moderate
380,1102,Moderate
380,1104,Moderate
380,1105,Moderate
380,1111,Moderate
380,1112,Minor
380,1113,Minor
380,1118,Minor
380,1119,Minor
380,1125,Moderate
380,1128,Minor
380,1135,Minor
380,1139,Minor
380,1142,Minor
380,1144,Minor
380,1146,Minor
1150,380,Moderate
380,1190,Minor
1166,380,Moderate
1173,380,Minor
380,1136,Minor
1187,380,Moderate
1194,380,Moderate
1200,380,Moderate
380,1202,Minor
380,1212,Moderate
1213,380,Minor
380,1214,Moderate
380,1215,Moderate
380,1229,Minor
1230,380,Moderate
380,1236,Minor
380,1243,Moderate
1254,380,Minor
380,1255,Moderate
380,1257,Moderate
380,1261,Minor
380,1266,Moderate
1276,380,Minor
380,1281,Major
380,1287,Moderate
1290,380,Minor
380,1293,Moderate
1295,380,Moderate
1298,380,Moderate
1300,380,Moderate
380,1316,Moderate
380,1327,Moderate
380,1329,Moderate
380,1351,Moderate
380,1352,Moderate
380,1358,Minor
380,1363,Moderate
1366,380,Major
380,1372,Moderate
380,1376,Moderate
380,1378,Moderate
380,1379,Moderate
380,1387,Moderate
380,1397,Moderate
380,1400,Major
380,1414,Moderate
380,1415,Moderate
380,1417,Moderate
380,1421,Moderate
1423,380,Minor
380,1426,Moderate
380,1435,Moderate
380,1442,Minor
1460,380,Major
380,1462,Moderate
380,1467,Moderate
1469,380,Minor
380,1470,Major
380,1471,Moderate
380,1477,Moderate
380,1478,Minor
380,1480,Moderate
380,1492,Minor
380,1494,Moderate
380,1504,Moderate
1505,380,Moderate
380,1508,Minor
380,1510,Minor
380,1521,Minor
380,1524,Moderate
380,1534,Moderate
380,528,Moderate
380,1539,Moderate
1543,380,Moderate
380,1552,Moderate
380,1553,Minor
380,1555,Minor
380,1556,Moderate
1557,380,Minor
380,1563,Minor
380,1564,Moderate
1570,380,Minor
380,1572,Moderate
380,1579,Moderate
380,1581,Moderate
380,1584,Minor
380,1588,Moderate
380,1595,Major
1597,380,Minor
380,1601,Moderate
380,1605,Minor
380,1609,Moderate
380,1610,Moderate
380,1614,Moderate
1619,380,Moderate
1620,380,Minor
380,1628,Minor
380,1646,Moderate
1650,380,Minor
380,1658,Major
380,1659,Moderate
380,1665,Minor
1666,380,Moderate
380,1667,Moderate
380,1675,Moderate
380,1676,Major
380,1678,Moderate
380,1683,Minor
380,1696,Moderate
380,1701,Moderate
1704,380,Moderate
380,1711,Moderate
380,1718,Moderate
380,1729,Minor
380,1733,Moderate
1734,380,Moderate
380,1735,Moderate
380,1736,Moderate
380,1744,Major
380,1745,Moderate
380,1747,Moderate
380,1750,Moderate
380,1763,Moderate
380,1768,Minor
1770,380,Major
380,1771,Moderate
380,1789,Moderate
1791,380,Moderate
380,1795,Minor
380,1796,Major
1804,380,Moderate
1809,380,Moderate
380,1811,Minor
380,1815,Minor
380,1821,Major
380,1823,Minor
380,1826,Moderate
380,1828,Moderate
1831,380,Minor
380,1832,Moderate
380,1837,Moderate
380,1840,Moderate
1859,380,Minor
380,1860,Moderate
380,1875,Minor
380,1876,Moderate
380,1882,Moderate
1886,380,Moderate
380,1896,Moderate
380,1901,Moderate
380,1908,Minor
380,1910,Moderate
380,1918,Moderate
380,1919,Minor
380,1926,Moderate
1927,380,Minor
380,1928,Moderate
380,1940,Minor
380,1946,Minor
380,1951,Moderate
380,1956,Moderate
380,1957,Moderate
380,1959,Moderate
1967,380,Minor
1969,380,Moderate
1970,380,Moderate
380,1971,Moderate
381,393,Moderate
381,518,Moderate
381,629,Major
381,632,Moderate
381,833,Moderate
381,1197,Moderate
381,1209,Moderate
16,384,Major
384,58,Moderate
384,138,Moderate
384,271,Moderate
384,273,Moderate
384,274,Moderate
384,276,Moderate
384,278,Moderate
384,975,Moderate
384,385,Major
384,393,Moderate
384,474,Moderate
384,581,Major
384,629,Major
384,632,Moderate
384,636,Moderate
384,669,Moderate
825,384,Major
384,826,Major
384,831,Major
384,832,Moderate
384,840,Moderate
384,1005,Moderate
384,1016,Moderate
384,1018,Moderate
384,1070,Moderate
384,1082,Moderate
384,1112,Moderate
384,1113,Moderate
384,1114,Moderate
384,1115,Moderate
384,1116,Moderate
384,1118,Moderate
384,1119,Moderate
384,1120,Moderate
384,1197,Minor
384,1202,Minor
1217,384,Moderate
384,1258,Moderate
384,1261,Major
384,1269,Major
1300,384,Moderate
1340,384,Minor
384,1342,Moderate
1382,384,Moderate
384,1389,Major
384,1443,Moderate
384,1498,Moderate
384,1506,Moderate
384,1513,Major
384,1515,Major
384,1581,Major
1621,384,Moderate
384,1646,Moderate
384,1660,Moderate
384,1665,Minor
384,1675,Moderate
384,1679,Moderate
1717,384,Moderate
384,1826,Major
384,1828,Major
1881,384,Moderate
384,1963,Moderate
384,1965,Moderate
384,1966,Moderate
386,86,Moderate
386,88,Moderate
386,1004,Major
386,1114,Moderate
386,1120,Moderate
386,1123,Moderate
386,1197,Moderate
386,1224,Moderate
386,1396,Major
386,1489,Major
386,1569,Minor
386,1713,Major
1916,386,Moderate
388,16,Moderate
388,385,Major
388,393,Major
388,416,Minor
388,518,Major
388,547,Major
388,581,Major
388,601,Moderate
388,676,Major
388,717,Major
388,825,Moderate
388,826,Moderate
388,831,Moderate
388,832,Moderate
388,833,Moderate
388,840,Major
388,1016,Moderate
388,1018,Moderate
388,1022,Major
388,1055,Major
388,1115,Moderate
388,1118,Moderate
388,1123,Moderate
388,1126,Major
388,1197,Moderate
388,1202,Minor
388,1209,Minor
388,1245,Moderate
388,1253,Moderate
388,1269,Moderate
388,1342,Major
388,1382,Major
388,1389,Major
388,1443,Moderate
1447,388,Major
388,1581,Moderate
388,1665,Major
388,1826,Moderate
388,1828,Moderate
16,1498,Minor
58,1498,Major
82,1498,Major
149,1498,Major
241,1498,Moderate
354,1498,Major
363,1498,Major
383,390,Moderate
395,1498,Major
410,1498,Major
419,1498,Major
453,1498,Major
454,1498,Major
459,1498,Major
480,1498,Major
504,1498,Major
517,1498,Major
543,1498,Major
551,1498,Moderate
562,1498,Major
569,1498,Major
575,1498,Major
593,1498,Major
594,1498,Major
600,1498,Major
604,1498,Moderate
638,1498,Major
644,1498,Moderate
651,1498,Moderate
656,1498,Major
658,1498,Major
699,1498,Moderate
721,1498,Moderate
738,1498,Major
740,1498,Minor
760,1498,Major
763,1498,Moderate
781,1498,Major
809,1498,Moderate
813,1498,Moderate
826,1498,Minor
831,1498,Minor
842,1498,Moderate
895,1498,Major
912,1498,Major
921,1498,Moderate
972,1498,Major
1009,1498,Moderate
1055,1498,Moderate
1078,1498,Moderate
1079,1498,Major
1498,1081,Moderate
1084,1498,Moderate
1095,1498,Major
1099,1498,Major
1124,1498,Major
1134,1498,Major
1135,1498,Moderate
1139,1498,Moderate
1143,1498,Moderate
1146,1498,Minor
1149,1498,Major
1159,1498,Major
1168,1498,Major
1174,1498,Minor
1175,1498,Major
1206,1498,Moderate
1224,1498,Moderate
1237,1498,Major
1239,1498,Major
1247,1498,Moderate
1254,1498,Moderate
1259,1498,Moderate
1266,1498,Moderate
1313,1498,Moderate
1316,1498,Major
1325,1498,Moderate
1326,1498,Major
1349,1498,Major
1358,1498,Moderate
1365,1498,Major
1374,1498,Moderate
1431,1498,Major
1432,1498,Major
1441,1498,Major
1451,1498,Moderate
1470,1498,Major
1478,1498,Moderate
1527,1498,Major
1528,1498,Major
1532,1498,Major
1533,1498,Major
1535,1498,Major
1537,1498,Major
1543,1498,Major
1155,1498,Major
1554,1498,Major
1556,1498,Moderate
1565,1498,Major
1637,1498,Moderate
1647,1498,Major
1696,1498,Major
1705,1498,Moderate
1729,1498,Moderate
1759,1498,Major
1793,1498,Major
1796,1498,Major
1798,1498,Major
1826,1498,Minor
1828,1498,Minor
1831,1498,Moderate
1832,1498,Major
1833,1498,Moderate
1843,1498,Major
1859,1498,Major
1866,1498,Major
1867,1498,Major
1870,1498,Major
45,1498,Major
1874,1498,Major
1876,1498,Major
1878,1498,Major
1879,1498,Major
1886,1498,Major
1887,1498,Moderate
392,1513,Major
392,1515,Major
392,1857,Major
4,393,Moderate
16,393,Moderate
393,74,Moderate
82,393,Moderate
90,393,Minor
98,393,Major
128,393,Major
393,159,Minor
393,170,Major
393,192,Major
393,193,Major
393,221,Moderate
295,393,Minor
341,393,Major
363,393,Moderate
385,393,Major
398,393,Moderate
401,393,Moderate
405,393,Moderate
406,393,Moderate
393,410,Moderate
411,393,Moderate
413,393,Moderate
414,393,Moderate
418,393,Minor
419,393,Moderate
393,424,Moderate
393,425,Major
393,431,Major
438,393,Major
393,441,Major
393,448,Major
458,393,Major
393,462,Moderate
393,464,Major
393,474,Moderate
480,393,Moderate
393,481,Moderate
393,482,Moderate
393,484,Major
485,393,Moderate
486,393,Moderate
393,488,Moderate
393,492,Major
393,493,Moderate
496,393,Moderate
504,393,Moderate
393,512,Moderate
393,514,Moderate
393,515,Moderate
393,519,Moderate
534,393,Moderate
541,393,Minor
542,393,Major
545,393,Moderate
548,393,Moderate
393,553,Moderate
554,393,Major
557,393,Major
575,393,Major
1913,393,Moderate
393,578,Major
580,393,Major
581,393,Major
583,393,Minor
393,585,Minor
592,393,Moderate
593,393,Moderate
596,393,Moderate
597,393,Moderate
393,602,Major
603,393,Major
393,604,Major
611,393,Moderate
393,612,Major
393,621,Major
624,393,Moderate
393,625,Major
627,393,Major
393,629,Major
393,632,Moderate
393,636,Moderate
393,640,Major
393,648,Major
393,649,Moderate
655,393,Moderate
656,393,Major
393,660,Minor
393,661,Major
393,664,Major
665,393,Major
393,666,Moderate
667,393,Moderate
393,669,Moderate
670,393,Major
672,393,Major
676,393,Minor
393,677,Moderate
680,393,Moderate
682,393,Moderate
393,683,Moderate
393,684,Moderate
685,393,Major
696,393,Moderate
701,393,Moderate
393,703,Moderate
393,704,Major
393,708,Moderate
393,714,Major
716,393,Moderate
393,731,Major
732,393,Minor
393,734,Minor
393,737,Major
740,393,Moderate
393,741,Major
743,393,Minor
747,393,Moderate
750,393,Moderate
756,393,Moderate
758,393,Moderate
760,393,Moderate
762,393,Moderate
765,393,Moderate
393,766,Major
809,393,Major
393,822,Major
825,393,Moderate
826,393,Moderate
831,393,Moderate
393,832,Moderate
839,393,Moderate
840,393,Moderate
842,393,Major
847,393,Major
850,393,Moderate
393,852,Major
853,393,Major
854,393,Moderate
393,864,Moderate
393,893,Major
895,393,Moderate
393,899,Major
901,393,Major
904,393,Moderate
393,905,Moderate
393,907,Major
909,393,Moderate
912,393,Moderate
393,915,Moderate
917,393,Minor
393,918,Moderate
973,393,Major
974,393,Major
393,980,Major
982,393,Moderate
987,393,Moderate
993,393,Moderate
393,994,Major
995,393,Moderate
393,996,Major
393,997,Major
998,393,Moderate
393,1000,Major
393,1001,Moderate
1008,393,Moderate
393,1016,Moderate
1018,393,Moderate
1022,393,Moderate
393,1024,Major
393,1026,Major
393,1032,Major
1033,393,Major
393,1034,Major
393,1036,Moderate
393,1039,Moderate
1042,393,Moderate
393,1063,Moderate
393,1045,Moderate
1051,393,Moderate
1055,393,Moderate
393,1043,Major
393,1059,Major
1061,393,Moderate
393,1070,Moderate
393,1078,Moderate
393,1081,Moderate
393,1082,Moderate
393,1083,Moderate
1084,393,Moderate
393,1085,Major
393,1087,Major
393,1094,Major
1096,393,Moderate
1098,393,Major
393,1102,Major
393,1104,Major
393,1105,Major
393,1106,Moderate
393,1110,Major
393,1111,Major
393,1115,Moderate
393,1118,Moderate
1124,393,Moderate
393,1125,Major
1137,393,Moderate
1140,393,Moderate
1141,393,Moderate
1152,393,Moderate
1159,393,Major
1346,393,Moderate
1166,393,Major
393,1195,Minor
1174,393,Moderate
393,1175,Moderate
1187,393,Major
1191,393,Major
1194,393,Major
1202,393,Minor
1207,393,Minor
1212,393,Moderate
393,1214,Major
1215,393,Major
1217,393,Moderate
393,1229,Minor
1230,393,Moderate
1234,393,Moderate
1236,393,Minor
1247,393,Major
1251,393,Moderate
1252,393,Moderate
1255,393,Minor
1256,393,Minor
393,1258,Moderate
393,1261,Major
1263,393,Moderate
1269,393,Moderate
1274,393,Moderate
1276,393,Moderate
393,1281,Major
1285,393,Moderate
393,1293,Major
1294,393,Moderate
1295,393,Major
393,1296,Moderate
1300,393,Moderate
1313,393,Moderate
393,1315,Moderate
1316,393,Moderate
1325,393,Moderate
1326,393,Moderate
393,1327,Major
393,1329,Major
393,1331,Moderate
1342,393,Moderate
393,1351,Major
393,1352,Major
393,1353,Moderate
1354,393,Minor
1360,393,Moderate
393,1363,Moderate
1366,393,Major
393,1376,Major
393,1378,Moderate
393,1379,Major
393,1381,Moderate
1382,393,Moderate
393,1387,Major
1389,393,Major
1394,393,Moderate
1397,393,Moderate
393,1398,Major
393,1400,Major
393,1415,Major
189,393,Minor
190,393,Minor
191,393,Minor
1445,393,Minor
1420,393,Moderate
393,1428,Minor
1429,393,Moderate
1432,393,Moderate
393,1435,Major
393,1443,Moderate
1460,393,Moderate
393,1467,Major
1469,393,Minor
1470,393,Major
1474,393,Minor
393,1476,Moderate
393,1480,Moderate
393,1491,Moderate
393,1492,Major
393,1494,Moderate
393,1504,Major
393,1506,Moderate
1509,393,Moderate
1513,393,Moderate
1514,393,Moderate
1515,393,Moderate
1520,393,Moderate
393,1523,Moderate
1524,393,Major
1527,393,Moderate
1529,393,Moderate
1530,393,Moderate
1532,393,Moderate
1533,393,Moderate
1534,393,Moderate
528,393,Moderate
1543,393,Moderate
393,1552,Moderate
393,1553,Major
393,1555,Moderate
1556,393,Major
1557,393,Major
1564,393,Moderate
1570,393,Major
393,1576,Moderate
393,1577,Major
393,1578,Moderate
1581,393,Moderate
393,1584,Minor
393,1588,Major
1589,393,Moderate
1590,393,Moderate
1592,393,Moderate
393,1595,Moderate
393,1598,Moderate
393,1600,Moderate
393,1601,Major
1605,393,Moderate
1606,393,Moderate
1607,393,Moderate
393,1609,Moderate
1610,393,Moderate
393,1616,Moderate
1620,393,Minor
1621,393,Moderate
393,1626,Moderate
393,1628,Major
1635,393,Major
393,1640,Major
393,1646,Moderate
393,1658,Major
393,1659,Major
393,1660,Moderate
1662,393,Moderate
393,1664,Moderate
1665,393,Minor
1666,393,Major
393,1667,Major
393,1673,Major
1675,393,Major
393,1676,Major
1678,393,Major
393,1679,Moderate
393,1696,Major
393,1701,Major
1702,393,Moderate
1704,393,Major
1705,393,Major
393,1711,Moderate
1718,393,Moderate
1724,393,Minor
393,1731,Moderate
393,1733,Major
1734,393,Moderate
1735,393,Major
1736,393,Moderate
393,1742,Major
1744,393,Moderate
1745,393,Major
393,1747,Moderate
393,1750,Major
393,1755,Moderate
393,1756,Moderate
1758,393,Moderate
393,1760,Moderate
393,1763,Major
1769,393,Moderate
1770,393,Major
393,1771,Major
393,1778,Moderate
1789,393,Moderate
1791,393,Moderate
1814,393,Moderate
1796,393,Major
393,1802,Major
393,1803,Minor
1817,393,Moderate
1821,393,Moderate
393,1825,Major
1826,393,Moderate
1828,393,Moderate
1832,393,Moderate
393,1833,Major
1837,393,Major
393,1840,Major
1851,393,Moderate
1853,393,Moderate
1856,393,Moderate
1857,393,Moderate
1860,393,Moderate
393,1863,Moderate
1866,393,Moderate
1867,393,Moderate
393,45,Moderate
1876,393,Moderate
393,1880,Moderate
1881,393,Moderate
393,1891,Moderate
393,1896,Major
393,1897,Minor
393,1901,Major
393,1909,Major
1910,393,Moderate
393,1917,Major
1918,393,Major
1921,393,Moderate
393,1925,Major
393,1926,Major
1927,393,Moderate
1928,393,Moderate
393,1935,Major
1936,393,Major
1937,393,Major
1938,393,Major
1939,393,Major
393,1940,Moderate
393,1945,Major
1946,393,Moderate
393,1949,Major
1951,393,Major
393,1959,Major
1967,393,Major
1970,393,Moderate
1971,393,Moderate
395,397,Moderate
395,543,Moderate
395,601,Moderate
395,632,Moderate
395,835,Moderate
395,1149,Moderate
395,1180,Moderate
395,1197,Moderate
395,1245,Moderate
395,1253,Moderate
395,1497,Major
395,1535,Moderate
395,1647,Moderate
395,1665,Moderate
1886,395,Moderate
4,1464,Moderate
8,1464,Moderate
15,1464,Moderate
16,1119,Moderate
1632,1464,Moderate
43,1464,Moderate
44,1464,Moderate
390,58,Major
60,1464,Moderate
1464,64,Moderate
66,1464,Moderate
67,1464,Moderate
68,1464,Moderate
74,1464,Moderate
75,1464,Moderate
76,1464,Major
77,1464,Moderate
78,1464,Moderate
82,1464,Moderate
83,1464,Moderate
89,1464,Moderate
90,1119,Moderate
93,1464,Moderate
1464,107,Moderate
109,1464,Moderate
118,1464,Moderate
120,1464,Major
125,1464,Moderate
20,1464,Moderate
128,1464,Major
132,1464,Moderate
134,1464,Moderate
156,1464,Moderate
157,1464,Moderate
158,1464,Moderate
159,1464,Moderate
161,1464,Moderate
170,1464,Major
177,1464,Moderate
179,1464,Moderate
1464,183,Moderate
187,1464,Moderate
188,1464,Moderate
192,1464,Major
195,1464,Moderate
199,1464,Moderate
204,1464,Moderate
231,1464,Moderate
241,1464,Moderate
248,1464,Moderate
251,1464,Moderate
252,1464,Moderate
258,1464,Moderate
262,1464,Moderate
288,1464,Moderate
292,1464,Moderate
295,1464,Moderate
1119,975,Moderate
300,1464,Moderate
303,1119,Minor
309,1464,Moderate
310,1464,Moderate
312,1464,Moderate
314,1464,Moderate
317,1464,Moderate
1464,318,Moderate
319,1464,Moderate
320,1464,Moderate
321,1464,Moderate
322,1464,Moderate
323,1464,Moderate
324,1464,Moderate
325,1464,Moderate
326,1464,Moderate
327,1464,Moderate
329,1464,Moderate
330,1464,Moderate
331,1464,Moderate
332,1464,Moderate
334,1464,Moderate
336,1464,Moderate
339,1464,Moderate
311,1464,Moderate
313,1464,Moderate
328,1464,Moderate
351,1464,Moderate
360,1464,Moderate
363,1464,Moderate
365,1464,Moderate
379,1464,Moderate
384,390,Moderate
385,1464,Major
388,1464,Moderate
393,1464,Moderate
398,1464,Moderate
401,1119,Minor
406,1464,Moderate
410,1464,Moderate
411,1119,Minor
414,1119,Minor
418,1464,Moderate
419,1464,Major
426,1464,Moderate
429,1464,Moderate
434,1464,Moderate
1782,1464,Moderate
448,1464,Moderate
454,1464,Moderate
457,1464,Moderate
1119,462,Moderate
468,1464,Moderate
475,1464,Moderate
477,1464,Moderate
484,1119,Moderate
485,1464,Moderate
486,1464,Moderate
1119,489,Moderate
1464,492,Moderate
493,1464,Moderate
1119,495,Moderate
496,1119,Moderate
498,1119,Moderate
504,1464,Moderate
511,1464,Moderate
1464,512,Moderate
513,1464,Moderate
518,1464,Moderate
521,1464,Moderate
526,1464,Moderate
531,1464,Moderate
534,1119,Minor
540,1464,Moderate
537,1464,Moderate
541,1464,Moderate
542,1119,Minor
547,1464,Moderate
551,1464,Moderate
553,1464,Minor
554,1464,Minor
558,1119,Moderate
575,1464,Major
1913,1119,Minor
580,1464,Major
581,1464,Major
583,1464,Moderate
586,1464,Moderate
591,1464,Moderate
593,1464,Moderate
594,1464,Moderate
1119,595,Moderate
596,1464,Moderate
597,1464,Moderate
598,1464,Moderate
601,1464,Moderate
602,1464,Major
603,1464,Major
608,1464,Moderate
624,1464,Moderate
1119,631,Moderate
